age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,economic_index,inflation_rate,market_risk_score,join_year,join_month,join_day,join_weekday,join_quarter,tenure_days,education_encoded,gender_encoded,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,credit_flag,high_risk_flag,txn_cluster,log_income,log_loan,sqrt_spend,recip_spend,debt_to_income,avg_monthly_txn,spend_to_income,loan_to_credit,risk_score
50.0,267643.23121752724,314603.0144142065,413.0,9,15,0.5700099835414233,0,113.97,4.37,0.667,2018,8,23,3,3,2810,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,12.497413882133344,12.659070029900638,0.7549900552599507,1.7543244603236443,1.175456644216467,2.5,2.1297380880824415e-06,761.750640228103,4.106872287382587
43.880434782608695,530521.300219777,122262.85151540936,574.4365591397849,11,62,0.1493135067494588,0,116.41,3.09,0.898,2018,8,24,4,3,2809,1.0,1,0,1,0,0,0,0,0,0,1,1,0,1,3,13.181617272382228,11.713936705748136,0.38641105930014324,6.696869245629501,0.23045795044376163,10.333333333333334,2.814467707283445e-07,212.83960703771572,4.566395070142616
36.0,439828.0505718347,355878.9184496894,658.0,0,153,0.8668364854592697,1,99.81,3.55,0.185,2018,8,25,5,3,2808,3.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,12.99414140897279,12.782348645207529,0.9310405391062571,1.153606799790142,0.8091319277772294,25.5,1.970853119377601e-06,540.8494201363061,0.31050428421552173
19.0,258104.61291623893,46953.85902566233,633.0,3,99,0.2135465686075188,0,97.9,7.27,0.736,2018,8,26,6,3,2807,3.0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,12.461124132530447,10.756941972905643,0.46211099165408176,4.682600055434644,0.1819179382156179,16.5,8.273644015685212e-07,74.17671252079357,1.3311636167588032
61.0,577795.7458704368,362964.2131112799,468.0,10,14,0.3437782448423829,0,116.7,3.43,0.233,2018,8,27,0,3,2806,0.0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,13.266977435067703,12.802062277005476,0.5863260567656727,2.908767286265042,0.6281877561498521,2.3333333333333335,5.949823052512933e-07,775.5645579300852,4.323279856256721
43.0,550294.7217881024,162732.44160480253,638.0,9,82,0.7580142415986788,1,115.14,7.83,0.694,2018,8,28,1,3,2805,3.0,1,0,1,0,0,0,0,0,1,0,1,0,1,3,13.218211088691085,11.999868813603284,0.8706401332345522,1.319219023775536,0.2957187033813939,13.666666666666666,1.377469584181404e-06,255.06652289154002,3.763539140426183
49.0,461146.1736042962,175730.12521747182,560.0,9,183,0.2749922584832744,0,113.87,6.42,0.339,2018,8,29,2,3,2804,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,13.041472519629135,12.076710408272426,0.5243970427865459,3.636333772367254,0.38107249994936243,30.5,5.963234094169062e-07,313.8037950311997,3.8166746911612797
23.0,348841.6999683274,10998.982881705711,498.0,11,23,0.2943747667636565,0,105.78,6.59,0.49,2018,8,30,3,3,2803,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,12.762376383158255,9.305648995570724,0.5425631454159566,3.39691489812324,0.03153001170073517,3.8333333333333335,8.438634681300539e-07,22.08631100744119,4.533694297627868
49.0,709741.4252833127,154520.5282622307,510.0,8,181,0.6138471646328145,0,101.27,5.66,0.221,2018,8,31,4,3,2802,2.0,1,0,0,0,1,0,0,1,0,0,2,0,1,2,13.472657401905337,11.948088707115923,0.7834839913060219,1.6290434609461,0.21771383599393204,30.166666666666668,8.648884548168802e-07,302.9814279651583,3.38531415079818
21.0,831081.422617659,96019.34689731158,586.0,7,115,0.3208688707914098,1,118.59,5.77,0.495,2018,9,1,5,3,2801,3.0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,13.630484253777889,11.47231539483941,0.5664528848822379,3.11644078506515,0.11553542683565135,19.166666666666668,3.8608596228847036e-07,163.8555407803952,2.927837098638931
28.0,403287.7032306926,139235.36546265273,771.0,10,61,0.2739581072061602,0,91.69,5.62,0.842,2018,9,2,6,3,2800,3.0,1,1,0,0,0,0,0,0,0,1,1,1,1,3,12.90740796963526,11.843928238903372,0.523410075568058,3.650059892728692,0.34525070897836413,10.166666666666666,6.793118287800806e-07,180.59061668307746,4.131457565634686
34.0,377566.6165690359,186268.90342111205,781.0,3,125,0.303342171444526,1,92.24,7.59,0.635,2018,9,3,0,3,2799,1.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,12.841504948370897,12.134951994538225,0.5507650782725118,3.2964985720659983,0.4933405000520056,20.833333333333332,8.034136444609679e-07,238.5005165443176,1.3723550911920726
55.0,598241.5330823993,295779.16144729056,322.0,11,35,0.4925179994725814,0,84.06,3.13,1.0,2018,9,4,1,3,2798,3.0,1,0,0,0,1,0,0,0,1,0,2,0,1,1,13.301751524426367,12.597371759556335,0.7017962663569687,2.03034142438773,0.4944142876929796,5.833333333333333,8.23276172309394e-07,918.5688243704676,4.734677227484364
41.0,428394.1240506028,220760.33514006255,408.0,6,62,0.8728798981851857,1,96.13,7.79,0.12,2018,9,5,2,3,2797,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,3,12.967801235722991,12.304837465460782,0.9342804173186902,1.1456198566154647,0.515320642245751,10.333333333333334,2.0375627236242842e-06,541.0792527942709,2.7105961926737256
22.0,472120.5598673532,230767.6653401114,595.0,9,118,0.7657903532489827,0,100.74,7.15,0.444,2018,9,6,3,3,2796,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,13.064991773501271,12.349171038974994,0.8750944824697403,1.3058233725766808,0.4887896968624874,19.666666666666668,1.6220228864087996e-06,387.8448156976662,3.836636909058746
69.0,647930.6303449343,90448.06111544376,305.0,2,38,0.3276882116481417,0,84.16,3.4,0.35,2018,9,7,4,3,2795,2.0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,13.381540461041022,11.412542110619691,0.5724405747744841,3.051588212735584,0.13959528517318678,6.333333333333333,5.057458257123801e-07,296.5510200506353,1.0342315267284266
51.0,118128.78249854146,111924.591039727,849.0,8,28,0.3906985667984782,1,93.38,6.11,0.163,2018,9,8,5,3,2794,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,11.679539150736616,11.625589563771811,0.6250588506680617,2.5594524537666086,0.9474794260332696,4.666666666666667,3.307395187987332e-06,131.83108485244642,3.4845967689864517
23.0,763660.4649705339,379872.5018351312,502.0,9,56,0.4716098004032619,1,96.9,5.73,0.682,2018,9,9,6,3,2793,2.0,1,0,0,0,1,0,1,0,0,0,2,0,1,3,13.545879861269686,12.847593586374874,0.6867385240419106,2.1203520275122942,0.4974363860119284,9.333333333333334,6.175647713037745e-07,756.7181311456796,3.872054445215343
39.0,514536.1048658683,126479.89652367534,624.0,3,145,0.8831437176135923,0,119.58,4.88,0.974,2018,9,10,0,3,2792,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,13.151022949956849,11.747846560122586,0.9397572652624678,1.1323057131007082,0.24581345279287392,24.166666666666668,1.7163882364364196e-06,202.69214186486434,1.3535087417202154
28.0,417701.3710875639,365620.8252057296,543.0,1,32,0.2379123746685725,0,119.08,7.73,0.808,2018,9,11,1,3,2791,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,12.942524427001509,12.809354813732554,0.48776262122939734,4.203051526335035,0.8753163157060441,5.333333333333333,5.695752782642848e-07,673.3348530492258,0.7709478358882838
65.0,482153.1691557102,175693.88011191334,626.0,9,126,0.3859864827935063,1,84.63,5.21,0.87,2018,9,12,2,3,2790,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,13.086019194910811,12.076504133807035,0.6212781042282967,2.5906971813910613,0.3643943280919791,21.0,8.005474348937711e-07,280.6611503385197,3.7883771219570055
33.0,492485.8710041037,200228.7936143504,346.0,4,115,0.683540875186172,0,96.47,3.75,0.971,2018,9,13,3,3,2789,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,13.107223081379265,12.20722095404327,0.8267653084075142,1.46294889861364,0.40656758986022157,19.166666666666668,1.3879400718492417e-06,578.6959353015908,1.899852629899243
50.0,153759.73931101494,307036.51602299296,312.0,1,172,0.8711549874151546,0,111.43,6.22,0.657,2018,9,14,4,3,2788,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,11.943153032406757,12.634725221132568,0.9333568382002431,1.1478881893165995,1.9968589788120021,28.666666666666668,5.665689804878248e-06,984.0913975095929,1.188940046584777
26.0,798987.6454906472,327189.24219386565,679.0,9,62,0.2245401702113901,1,104.57,6.25,0.975,2018,9,15,5,3,2787,0.0,1,0,0,1,0,0,0,0,1,0,2,0,1,3,13.59110201374712,12.698297061120153,0.4738566979703781,4.453347771050925,0.40950475772744055,10.333333333333334,2.810308413135764e-07,481.86928158154,3.7832043684947028
23.0,508265.1264541237,188918.74397209124,664.0,5,105,0.2819039633554766,0,108.22,3.61,0.683,2018,9,16,6,3,2786,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,13.13876046036081,12.149077568790478,0.5309462904621112,3.547181516294956,0.37169330363086234,17.5,5.546395939500315e-07,284.5161806808603,2.177155049912788
33.0,588600.426089475,161175.6946478461,641.0,10,195,0.2805557395123442,0,114.31,3.11,0.287,2018,9,17,0,3,2785,1.0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,13.285504537628515,11.99025652445794,0.5296751263863012,3.5642270568677272,0.2738287087535089,32.5,4.7664888959780675e-07,251.44414141629656,4.155913318508406
46.0,690309.9541148086,194407.95514777867,520.0,9,14,0.1167456235936588,1,94.25,4.44,0.592,2018,9,18,1,3,2784,3.0,1,0,0,0,1,0,1,0,0,0,2,0,1,1,13.444897433194965,12.177719235522483,0.3416805870892562,8.564897939993632,0.2816241515698118,2.3333333333333335,1.6912058546709338e-07,373.86145220726667,3.8009578337062377
43.880434782608695,530521.300219777,233795.75282321183,574.4365591397849,0,25,0.5832924999847596,0,108.01,6.98,0.53,2018,9,19,2,3,2783,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,13.181617272382228,12.362207439229095,0.7637358836566209,1.7143763313651628,0.4406906051205826,4.166666666666667,1.0994704637554068e-06,407.00012752203565,0.22946486654566245
37.0,594694.3798070457,289130.3686869756,345.0,5,26,0.6365624593167151,0,105.59,7.74,0.567,2018,9,20,3,3,2782,0.0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,13.295804586717216,12.574636426742849,0.7978486443660321,1.570913075745346,0.4861831194382344,4.333333333333333,1.0704026823378655e-06,838.059039672393,2.3240902299491175
53.0,446471.7818202413,200422.9858994152,803.0,3,169,0.5820207121002027,1,82.63,7.26,0.984,2018,9,21,4,3,2781,2.0,1,1,0,0,0,0,0,1,0,0,1,1,0,2,13.009133718471393,12.2081903311474,0.7629028195649841,1.7181223932180396,0.44890403841940807,28.166666666666668,1.3036002179742149e-06,249.5927595260463,1.3512594468199401
36.0,669354.1550432987,261888.62980231535,573.0,2,111,0.1570583915302514,0,106.59,3.8,0.835,2018,9,22,5,3,2780,3.0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,13.414070072750532,12.475678433691682,0.3963059317374033,6.366653342899993,0.39125570197644394,18.5,2.346416920652292e-07,457.0482195502886,1.015141416475286
43.0,74554.51592970092,363835.9732270941,507.0,1,189,0.1553841005965053,1,82.04,6.97,0.236,2018,9,23,6,3,2779,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,11.219299307123134,12.804461170542835,0.3941879001142796,6.435250734495961,4.880133264766456,31.5,2.084167520355445e-06,717.625193741803,1.9850988029593486
20.0,480181.1399517462,238130.96122647845,423.0,6,29,0.2683092435952992,1,89.19,5.89,0.154,2018,9,24,0,3,2778,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,13.08192076914081,12.380580257932834,0.5179857561702823,3.726903768066226,0.4959190218308208,4.833333333333333,5.587667262863798e-07,562.9573551453391,2.699481588902188
36.0,379435.86884320766,231165.28560047783,309.0,8,121,0.3322356125591317,0,84.41,4.34,0.852,2018,9,25,1,3,2777,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,12.846443508470207,12.35089258161973,0.5763988311569791,3.009821536234806,0.6092341409504463,20.166666666666668,8.756041266526115e-07,748.1077203898959,3.5737114187557224
37.0,586452.5901268311,48108.91749099322,628.0,11,129,0.729234924728038,0,89.27,7.73,0.727,2018,9,26,2,3,2776,3.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,13.281848813726175,10.781243619684613,0.8539525307228956,1.3712813981844805,0.08203377101734478,21.5,1.2434678216193531e-06,76.60655651432042,4.502963072481674
49.0,594008.8374736405,63073.01368290634,486.0,2,120,0.2275122125991369,0,118.03,3.82,0.884,2018,9,27,3,3,2775,3.0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,13.294651159611078,11.05206413617584,0.4769824028191574,4.395175260368373,0.10618194495415272,20.0,3.830114945204547e-07,129.7798635450748,0.96032517172154
24.0,358474.8210355948,238837.57292301685,842.0,5,10,0.1352737731180257,0,114.43,5.36,0.509,2018,9,28,4,3,2774,1.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,12.789616491937252,12.383543175609654,0.367795830751282,7.391869526935573,0.6662603868049674,1.6666666666666667,3.773592039943962e-07,283.6550747304238,2.202701645453255
69.0,357565.2271647913,190517.5768719128,359.0,8,67,0.4151900061704441,0,91.71,4.39,0.468,2018,9,29,5,3,2773,3.0,1,0,0,1,0,1,0,0,0,0,1,0,1,3,12.787075874769991,12.157504985182472,0.6443523928491646,2.4084778062105547,0.5328190841781962,11.166666666666666,1.1611587890203183e-06,530.6896291696736,3.5331398429005176
58.0,477866.9262885341,148521.7325085258,741.0,1,102,0.4331137361135363,0,118.14,4.3,0.107,2018,9,30,6,3,2772,0.0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,13.077089668458676,11.908493306374705,0.6581137714054739,2.308809046054835,0.31080144772113605,17.0,9.06348006708512e-07,200.43418692108744,0.5317110225516349
50.0,320671.55453695834,224353.0204186345,516.0,6,181,0.4607258705511634,0,84.85,7.52,0.604,2018,10,1,0,4,2771,2.0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,12.678175802153032,12.320980531540574,0.6787679062471673,2.1704409487451723,0.6996349293986946,30.166666666666668,1.43675316389207e-06,434.7926752299118,2.7277728317607854
57.0,668396.7390904254,193959.6270803092,301.0,4,15,0.7615228352215748,0,87.22,7.31,0.244,2018,10,2,1,4,2770,1.0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,13.412638693127974,12.175410464253396,0.8726527575282019,1.3131410147390967,0.2901863754515849,2.5,1.139327574006238e-06,644.3841431239508,1.8808206185178284
56.0,573752.8510970554,312778.02506338985,835.0,4,117,0.1784043318967534,0,98.18,5.76,0.576,2018,10,3,2,4,2769,3.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,13.259955752486096,12.653252229981032,0.4223793696391354,5.604930889625448,0.5451441756940058,19.5,3.1094282417182225e-07,374.5844611537603,1.7688373703552607
35.0,1.0,208611.0868258978,655.0,10,112,0.6631536659375696,0,82.19,3.75,0.599,2018,10,4,3,4,2768,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,12.248231762467986,0.8143424745999497,1.5079233850760156,208611.0868258978,18.666666666666668,0.6631536659375696,318.4902088945005,5.568823529411764
43.880434782608695,530521.300219777,125307.67149298324,574.4365591397849,6,59,0.3703564568362326,0,96.44,4.5,0.367,2018,10,5,4,4,2767,3.0,1,0,0,0,1,0,1,0,0,0,1,0,0,3,13.181617272382228,11.738535344339372,0.6085691882080727,2.7000285299653273,0.23619724870815273,9.833333333333334,6.980991275615256e-07,218.14014010638647,2.568116859621934
18.0,292291.2358312055,299016.6238959289,390.0,8,127,0.3479841091483759,0,102.8,3.39,0.418,2018,10,6,5,4,2766,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,12.585509388417456,12.608257793431514,0.5899017792381847,2.873611862129612,1.023009201920126,21.166666666666668,1.190538977875246e-06,766.7092920408434,3.6692557017525087
28.0,173744.83690781088,178286.89250537974,466.0,3,119,0.846034500868784,0,111.15,7.05,0.609,2018,10,7,6,4,2765,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12.065348802897173,12.091154896359814,0.9198013377185228,1.1819709234834843,1.0261421040095648,19.833333333333332,4.8694080119208975e-06,382.589898080214,1.6433720429675756
43.880434782608695,530521.300219777,252653.6683672307,574.4365591397849,8,97,0.2987748195333937,0,110.6,3.47,0.738,2018,10,8,0,4,2764,2.0,1,0,1,0,0,0,0,1,0,0,1,0,1,3,13.181617272382228,12.439778888155642,0.5466029816360259,3.3468902521944726,0.4762366153113265,16.166666666666668,5.631721467349593e-07,439.8286709773103,3.4401286696028857
42.0,521881.694366594,152258.92938071996,581.0,10,29,0.6140254682714931,0,119.97,7.65,0.8,2018,10,9,1,4,2763,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,13.165198118175038,11.933344401052924,0.7835977719924254,1.628570419254437,0.2917498947065313,4.833333333333333,1.1765606552204013e-06,262.063561756833,4.1824661448825475
67.0,765728.1656496462,135017.31145025635,364.0,9,23,0.3201022059008737,0,101.16,5.25,0.981,2018,10,10,2,4,2762,0.0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,13.548583816554261,11.813165688594513,0.5657757558440214,3.123904623335922,0.17632538217489654,3.8333333333333335,4.180363479633767e-07,370.92667980839656,3.824427026417175
40.0,562636.894772996,208416.8230185696,815.0,8,142,0.5057151061123081,0,113.27,5.98,0.494,2018,10,11,3,4,2761,3.0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,13.24039152928038,12.24730010832619,0.7111364890879304,1.9773588218456506,0.37042864581900264,23.666666666666668,8.988303305568793e-07,255.72616321296883,3.3234815349221716
48.0,378699.32235685206,201282.8643543685,456.0,3,178,0.7290343140770223,0,108.93,3.38,0.512,2018,10,12,4,4,2760,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,12.844500465109096,12.212471451208806,0.8538350625718192,1.3716587327973477,0.5315110233144217,29.666666666666668,1.925100656478192e-06,441.4097902508081,1.4985121305237383
47.0,591180.8390341406,247982.7035366833,605.0,2,49,0.8053780188130085,0,110.75,7.36,0.178,2018,10,13,5,4,2759,1.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,13.289878929325184,12.42111831144239,0.8974285591694798,1.2416375419562526,0.4194701302258586,8.166666666666666,1.3623209103475326e-06,409.888766176336,1.0123116273030517
59.0,408181.9379562016,173135.42466902576,694.0,1,43,0.7709577922360403,0,91.73,5.26,0.417,2018,10,14,6,4,2758,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,12.919470730238846,12.061835144614458,0.8780420219078585,1.2970710450817886,0.42416238586138366,7.166666666666667,1.888760183991201e-06,249.4746753155991,0.5823075392878269
52.0,361079.9261673711,16364.02162296028,373.0,8,133,0.5657445889157119,0,102.65,5.63,0.525,2018,10,15,0,4,2757,1.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,12.796857384400967,9.702901508227429,0.7521599490239506,1.7675508419941135,0.045319665916224536,22.166666666666668,1.5668126304353811e-06,43.87137164332515,3.3819488409513383
24.0,269127.4663534031,156722.61164116114,486.0,11,54,0.2990530522705777,1,112.33,5.02,0.837,2018,10,16,1,4,2756,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,3,12.502944114670676,11.962239097536406,0.5468574332223872,3.3437764792664812,0.5823359977511986,9.0,1.111194841324289e-06,322.4745095497143,4.703171387560654
33.8,464720.76675300655,279381.8467143816,636.0,1,89,0.6289867066094926,0,101.81,7.12,0.166,2018,10,17,2,4,2755,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,13.049194154417249,12.540338330628948,0.7930868216087648,1.5898334434695884,0.6011821865986671,14.833333333333334,1.3534723464247325e-06,439.2796331987132,0.655884067744306
43.0,422015.258688111,170262.39207568936,539.0,5,80,0.6679240366236864,1,114.2,7.06,0.238,2018,10,18,3,4,2754,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,12.952799119972921,12.045101882155656,0.8172661969173118,1.497153828325415,0.40345079608015133,13.333333333333334,1.5827011532711274e-06,315.88569958383925,2.230799944706398
65.0,531610.6979840264,175361.6597485452,832.0,4,164,0.1085535920908011,0,100.16,7.84,0.14,2018,10,19,4,4,2753,0.0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,13.183668610816186,12.074611449988451,0.3294747214746544,9.211191162168012,0.3298685681336955,27.333333333333332,2.0419753120555685e-07,210.77122565930915,1.7053135116165794
46.4,449220.8813601246,298637.6505905937,440.0,4,87,0.4513684087454996,0,90.07,3.46,0.511,2018,10,20,5,4,2752,3.0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,13.015272212503596,12.606989595062966,0.6718395706904288,2.2154360523784584,0.6647902245469893,14.5,1.004780560019545e-06,678.7219331604402,1.9441429497170382
66.0,416806.6144105283,128802.67727410771,564.0,3,87,0.7746096342574115,0,84.46,6.53,0.27,2018,10,21,6,4,2751,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,3,12.940380037993695,11.76604464250965,0.880119102313665,1.290956174843992,0.30902263260929247,14.5,1.8584389198163487e-06,228.37354126614844,1.3936479662533763
19.0,310850.7878606438,45719.678175710025,438.0,5,181,0.4916700769944379,0,90.31,5.9,0.893,2018,10,22,0,4,2750,1.0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,12.647071511203041,10.730305951038238,0.7011918974107144,2.0338428315274455,0.14707917740973014,30.166666666666668,1.5816915902907617e-06,104.38282688518271,2.1895355179288014
18.0,621649.2383369937,183936.88804745057,758.0,4,42,0.3491003537306569,0,104.72,3.29,0.725,2018,10,23,1,4,2749,2.0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,13.340132895775193,12.122353414643738,0.590847149210908,2.864423782663039,0.2958853268114825,7.0,5.615712723537688e-07,242.66080217341764,1.7212361862787389
43.880434782608695,530521.300219777,151582.6048751263,574.4365591397849,10,42,0.7974382168197302,0,98.42,3.63,0.961,2018,10,24,2,4,2748,3.0,2,0,0,1,0,0,0,1,0,0,1,0,1,1,13.181617272382228,11.928892599080372,0.8929939623646569,1.2539999198795104,0.2857238810436655,7.0,1.5031219603989105e-06,263.88049726869804,4.182974849322587
29.0,655205.5827686951,103375.3680246746,684.0,3,53,0.2247045580238446,0,109.62,6.15,0.821,2018,10,25,3,4,2747,2.0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,13.392705858431293,11.546131665850758,0.47403012354052415,4.450089966551652,0.15777546886557717,8.833333333333334,3.4295275243888034e-07,151.1335789834424,1.305920875953791
22.0,299556.5962146551,182462.15441013093,497.0,8,29,0.2651561859329603,0,95.08,6.41,0.452,2018,10,26,4,4,2746,3.0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,12.61006198594419,12.1143035379783,0.5149331858920732,3.7712199105689193,0.6091074498636074,4.833333333333333,8.851622340606239e-07,367.12707124774835,3.5073204702532
43.880434782608695,530521.300219777,249150.56472467835,574.4365591397849,5,120,0.6498978935489067,0,110.81,7.6,0.123,2018,10,27,5,4,2745,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,13.181617272382228,12.425816683941399,0.8061624486100222,1.5386795727920304,0.46963348054350257,20.0,1.2250175313972804e-06,433.7303410802748,2.2381477291725385
49.0,206642.9618768646,199071.1438432184,730.0,10,173,0.38194875322126,0,92.84,4.5,0.476,2018,10,28,6,4,2744,0.0,1,0,0,0,1,0,1,0,0,0,0,1,1,2,12.238752600431766,12.201422569883297,0.6180200265535576,2.6180837369649774,0.9633579679420288,28.833333333333332,1.8483511354664837e-06,272.70019704550464,4.331360331559079
26.0,399719.5706228727,230698.10726862375,624.0,9,16,0.6704134685870231,0,119.06,6.6,0.401,2018,10,29,0,4,2743,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,12.898521008531178,12.348869574490829,0.8187878043712077,1.491594562027473,0.5771498926338103,2.6666666666666665,1.6772095185190336e-06,369.7085052381791,3.8529096736724964
58.0,695062.4916955958,381340.7698515423,741.0,9,169,0.2261628970075935,0,91.95,6.32,0.578,2018,10,30,1,4,2742,0.0,1,1,0,0,0,0,0,0,0,1,2,1,1,2,13.45175847533201,12.851451285745606,0.4755658703140854,4.421396255831777,0.5486424233902574,28.166666666666668,3.253849829471766e-07,514.6299188279924,3.803063315252371
52.0,603125.6176887912,165712.11384424358,587.0,9,176,0.3018152716806768,1,114.55,4.58,0.513,2018,10,31,2,4,2741,0.0,0,0,1,0,0,0,0,1,0,0,2,0,1,2,13.309882433250097,12.018013342372665,0.5493771670543623,3.3131751838791477,0.2747555550355513,29.333333333333332,5.004185908024411e-07,282.3034307397676,3.77525019592243
36.0,695684.4224056071,227834.86346446697,525.0,2,33,0.2253179026909068,0,97.19,5.91,0.515,2018,11,1,3,4,2740,0.0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,13.452652857840835,12.33638075160057,0.4746766296026241,4.4379767798742105,0.3274974343634673,5.5,3.2387947097015633e-07,433.9711685037466,1.0129551126619813
65.0,604428.5091867872,149078.66374008654,363.0,9,79,0.8623282508508078,0,89.8,4.93,0.402,2018,11,2,4,4,2739,2.0,0,1,0,0,0,0,0,1,0,0,2,0,1,3,13.312040332124655,11.912236098023751,0.9286163098130507,1.1596377628075425,0.24664399755177102,13.166666666666666,1.4266836155875658e-06,410.6850240773734,3.845875552206708
33.0,279266.03429392615,115364.02801130273,797.0,5,121,0.4243231686807392,0,118.31,4.18,0.797,2018,11,3,5,4,2738,3.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,12.539923715228314,11.655856536965135,0.6514009277555101,2.356638777753389,0.41309724006709186,20.166666666666668,1.519422760285059e-06,144.7478394119231,2.1426350543730686
47.0,407077.0894024059,141509.23465822302,359.0,0,113,0.3697759279281808,1,95.67,7.49,0.677,2018,11,4,6,4,2737,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12.91676031187441,11.860127323189852,0.6080920390271367,2.704267319210206,0.3476226944286162,18.833333333333332,9.083683104618252e-07,394.1761411092563,0.27758092597564366
37.0,343960.17417650745,152124.14284783113,696.0,4,63,0.1113617249366117,0,108.79,7.88,0.457,2018,11,5,0,4,2736,2.0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,12.74828406421975,11.932458769305534,0.33370904233570253,8.978939677635053,0.4422725485938576,10.5,3.23763427563172e-07,218.56917075837805,1.7870347057546279
41.0,766114.980807808,235947.57975471253,556.0,9,47,0.2227340635287099,0,86.64,6.68,0.313,2018,11,6,1,4,2735,3.0,1,0,1,0,0,0,0,1,0,0,2,0,1,1,13.549088848237494,12.371369177872644,0.47194709823105163,4.489457470416975,0.3079793316480045,7.833333333333333,2.9073189939955795e-07,424.36615063797217,3.7961585053767544
50.0,260642.27071473768,434907.57867007575,538.0,5,83,0.4369086849939996,0,118.57,7.08,0.86,2018,11,7,2,4,2734,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,12.470907972539893,12.982891124006441,0.6609906844986544,2.2887554008218562,1.668599561680708,13.833333333333334,1.6762771587122119e-06,808.3783990150107,2.6106975155630363
41.0,678739.5378778222,128395.65637241596,337.0,10,89,0.1548022340575152,0,85.55,6.2,0.242,2018,11,8,3,4,2733,3.0,0,0,0,0,1,0,0,1,0,0,2,0,1,3,13.427994209621616,11.762879629185662,0.3934491505360193,6.459437822132869,0.18916778706286014,14.833333333333334,2.2807310524671493e-07,380.99601297452807,4.23780915964827
